freq,unit,age,sex,geo,value,year
A,YR,Y_LT1,M,AT11,77.9,2012
A,YR,Y_LT1,M,AT11,78.4,2013
A,YR,Y_LT1,M,AT11,79.3,2014
A,YR,Y_LT1,M,AT11,78.5,2015
A,YR,Y_LT1,M,AT11,79.3,2016
A,YR,Y_LT1,M,AT11,79.1,2017
A,YR,Y_LT1,M,AT11,79.2,2018
A,YR,Y_LT1,M,AT11,79.4,2019
A,YR,Y_LT1,M,AT11,79.8,2020
A,YR,Y_LT1,M,AT11,79.3,2021
A,YR,Y_LT1,M,AT11,79.2,2022
A,YR,Y_LT1,M,AT11,79.9,2023
A,YR,Y_LT1,M,AT12,78.2,2012
A,YR,Y_LT1,M,AT12,78.3,2013
A,YR,Y_LT1,M,AT12,78.8,2014
A,YR,Y_LT1,M,AT12,78.7,2015
A,YR,Y_LT1,M,AT12,79,2016
A,YR,Y_LT1,M,AT12,79.4,2017
A,YR,Y_LT1,M,AT12,79.2,2018
A,YR,Y_LT1,M,AT12,79.5,2019
A,YR,Y_LT1,M,AT12,78.9,2020
A,YR,Y_LT1,M,AT12,78.4,2021
A,YR,Y_LT1,M,AT12,78.9,2022
A,YR,Y_LT1,M,AT12,79,2023
A,YR,Y_LT1,M,AT13,77.3,2012
A,YR,Y_LT1,M,AT13,77.4,2013
A,YR,Y_LT1,M,AT13,77.9,2014
A,YR,Y_LT1,M,AT13,77.8,2015
A,YR,Y_LT1,M,AT13,78.5,2016
A,YR,Y_LT1,M,AT13,78.6,2017
A,YR,Y_LT1,M,AT13,78.3,2018
A,YR,Y_LT1,M,AT13,78.6,2019
A,YR,Y_LT1,M,AT13,77.8,2020
A,YR,Y_LT1,M,AT13,77.7,2021
A,YR,Y_LT1,M,AT13,78,2022
A,YR,Y_LT1,M,AT13,78.6,2023
A,YR,Y_LT1,M,AT21,78.4,2012
A,YR,Y_LT1,M,AT21,79,2013
A,YR,Y_LT1,M,AT21,79.1,2014
A,YR,Y_LT1,M,AT21,78.6,2015
A,YR,Y_LT1,M,AT21,78.9,2016
A,YR,Y_LT1,M,AT21,79.4,2017
A,YR,Y_LT1,M,AT21,78.9,2018
A,YR,Y_LT1,M,AT21,79.6,2019
A,YR,Y_LT1,M,AT21,78.7,2020
A,YR,Y_LT1,M,AT21,78.7,2021
A,YR,Y_LT1,M,AT21,78.8,2022
A,YR,Y_LT1,M,AT21,79.1,2023
A,YR,Y_LT1,M,AT22,79,2012
A,YR,Y_LT1,M,AT22,79.1,2013
A,YR,Y_LT1,M,AT22,79.5,2014
A,YR,Y_LT1,M,AT22,78.7,2015
A,YR,Y_LT1,M,AT22,79.6,2016
A,YR,Y_LT1,M,AT22,79.3,2017
A,YR,Y_LT1,M,AT22,79.6,2018
A,YR,Y_LT1,M,AT22,79.6,2019
A,YR,Y_LT1,M,AT22,78.5,2020
A,YR,Y_LT1,M,AT22,79.3,2021
A,YR,Y_LT1,M,AT22,79,2022
A,YR,Y_LT1,M,AT22,79.5,2023
A,YR,Y_LT1,M,AT31,78.7,2012
A,YR,Y_LT1,M,AT31,78.8,2013
A,YR,Y_LT1,M,AT31,79.4,2014
A,YR,Y_LT1,M,AT31,79,2015
A,YR,Y_LT1,M,AT31,79.6,2016
A,YR,Y_LT1,M,AT31,79.6,2017
A,YR,Y_LT1,M,AT31,79.9,2018
A,YR,Y_LT1,M,AT31,80.1,2019
A,YR,Y_LT1,M,AT31,79.3,2020
A,YR,Y_LT1,M,AT31,78.9,2021
A,YR,Y_LT1,M,AT31,79.4,2022
A,YR,Y_LT1,M,AT31,79.9,2023
A,YR,Y_LT1,M,AT32,79.4,2012
A,YR,Y_LT1,M,AT32,79.6,2013
A,YR,Y_LT1,M,AT32,80,2014
A,YR,Y_LT1,M,AT32,79.9,2015
A,YR,Y_LT1,M,AT32,80.5,2016
A,YR,Y_LT1,M,AT32,80.1,2017
A,YR,Y_LT1,M,AT32,80.5,2018
A,YR,Y_LT1,M,AT32,80.5,2019
A,YR,Y_LT1,M,AT32,79.9,2020
A,YR,Y_LT1,M,AT32,79.2,2021
A,YR,Y_LT1,M,AT32,80.4,2022
A,YR,Y_LT1,M,AT32,80.7,2023
A,YR,Y_LT1,M,AT33,79.7,2012
A,YR,Y_LT1,M,AT33,80.1,2013
A,YR,Y_LT1,M,AT33,80.7,2014
A,YR,Y_LT1,M,AT33,80.3,2015
A,YR,Y_LT1,M,AT33,80.6,2016
A,YR,Y_LT1,M,AT33,81.2,2017
A,YR,Y_LT1,M,AT33,80.7,2018
A,YR,Y_LT1,M,AT33,80.8,2019
A,YR,Y_LT1,M,AT33,80.2,2020
A,YR,Y_LT1,M,AT33,80.6,2021
A,YR,Y_LT1,M,AT33,80.3,2022
A,YR,Y_LT1,M,AT33,81.1,2023
A,YR,Y_LT1,M,AT34,79.3,2012
A,YR,Y_LT1,M,AT34,80,2013
A,YR,Y_LT1,M,AT34,80.3,2014
A,YR,Y_LT1,M,AT34,80.1,2015
A,YR,Y_LT1,M,AT34,80.4,2016
A,YR,Y_LT1,M,AT34,80.1,2017
A,YR,Y_LT1,M,AT34,80.8,2018
A,YR,Y_LT1,M,AT34,81.1,2019
A,YR,Y_LT1,M,AT34,80.3,2020
A,YR,Y_LT1,M,AT34,80.2,2021
A,YR,Y_LT1,M,AT34,79.8,2022
A,YR,Y_LT1,M,AT34,80.9,2023
A,YR,Y_LT1,M,BE10,77.5,2012
A,YR,Y_LT1,M,BE10,77.8,2013
A,YR,Y_LT1,M,BE10,78.2,2014
A,YR,Y_LT1,M,BE10,78.2,2015
A,YR,Y_LT1,M,BE10,78.4,2016
A,YR,Y_LT1,M,BE10,78.5,2017
A,YR,Y_LT1,M,BE10,79.1,2018
A,YR,Y_LT1,M,BE10,79.1,2019
A,YR,Y_LT1,M,BE10,76.8,2020
A,YR,Y_LT1,M,BE10,78.7,2021
A,YR,Y_LT1,M,BE10,79.1,2022
A,YR,Y_LT1,M,BE10,79.7,2023
A,YR,Y_LT1,M,BE21,78.8,2012
A,YR,Y_LT1,M,BE21,79.2,2013
A,YR,Y_LT1,M,BE21,80.1,2014
A,YR,Y_LT1,M,BE21,80.1,2015
A,YR,Y_LT1,M,BE21,80.2,2016
A,YR,Y_LT1,M,BE21,80.3,2017
A,YR,Y_LT1,M,BE21,80.6,2018
A,YR,Y_LT1,M,BE21,81.2,2019
A,YR,Y_LT1,M,BE21,80,2020
A,YR,Y_LT1,M,BE21,80.8,2021
A,YR,Y_LT1,M,BE21,80.9,2022
A,YR,Y_LT1,M,BE21,81.7,2023
A,YR,Y_LT1,M,BE22,79.3,2012
A,YR,Y_LT1,M,BE22,79.9,2013
A,YR,Y_LT1,M,BE22,80.5,2014
A,YR,Y_LT1,M,BE22,80.6,2015
A,YR,Y_LT1,M,BE22,80.6,2016
A,YR,Y_LT1,M,BE22,81,2017
A,YR,Y_LT1,M,BE22,81,2018
A,YR,Y_LT1,M,BE22,81.3,2019
A,YR,Y_LT1,M,BE22,80.4,2020
A,YR,Y_LT1,M,BE22,80.8,2021
A,YR,Y_LT1,M,BE22,81,2022
A,YR,Y_LT1,M,BE22,81.8,2023
A,YR,Y_LT1,M,BE23,78.1,2012
A,YR,Y_LT1,M,BE23,78.5,2013
A,YR,Y_LT1,M,BE23,79.3,2014
A,YR,Y_LT1,M,BE23,79.1,2015
A,YR,Y_LT1,M,BE23,79.5,2016
A,YR,Y_LT1,M,BE23,79.8,2017
A,YR,Y_LT1,M,BE23,80,2018
A,YR,Y_LT1,M,BE23,80.2,2019
A,YR,Y_LT1,M,BE23,79.7,2020
A,YR,Y_LT1,M,BE23,80.2,2021
A,YR,Y_LT1,M,BE23,80.6,2022
A,YR,Y_LT1,M,BE23,80.8,2023
A,YR,Y_LT1,M,BE24,79.4,2012
A,YR,Y_LT1,M,BE24,79.5,2013
A,YR,Y_LT1,M,BE24,80.1,2014
A,YR,Y_LT1,M,BE24,79.9,2015
A,YR,Y_LT1,M,BE24,80.4,2016
A,YR,Y_LT1,M,BE24,80.6,2017
A,YR,Y_LT1,M,BE24,80.8,2018
A,YR,Y_LT1,M,BE24,81.3,2019
A,YR,Y_LT1,M,BE24,80.6,2020
A,YR,Y_LT1,M,BE24,81.2,2021
A,YR,Y_LT1,M,BE24,81.2,2022
A,YR,Y_LT1,M,BE24,82.1,2023
A,YR,Y_LT1,M,BE25,78.9,2012
A,YR,Y_LT1,M,BE25,78.7,2013
A,YR,Y_LT1,M,BE25,79.6,2014
A,YR,Y_LT1,M,BE25,79.7,2015
A,YR,Y_LT1,M,BE25,80.2,2016
A,YR,Y_LT1,M,BE25,80,2017
A,YR,Y_LT1,M,BE25,80.2,2018
A,YR,Y_LT1,M,BE25,80.7,2019
A,YR,Y_LT1,M,BE25,79.8,2020
A,YR,Y_LT1,M,BE25,80.3,2021
A,YR,Y_LT1,M,BE25,80.5,2022
A,YR,Y_LT1,M,BE25,81.3,2023
A,YR,Y_LT1,M,BE31,78.3,2012
A,YR,Y_LT1,M,BE31,79.6,2013
A,YR,Y_LT1,M,BE31,79.1,2014
A,YR,Y_LT1,M,BE31,79.7,2015
A,YR,Y_LT1,M,BE31,80.3,2016
A,YR,Y_LT1,M,BE31,79.6,2017
A,YR,Y_LT1,M,BE31,80.7,2018
A,YR,Y_LT1,M,BE31,80.6,2019
A,YR,Y_LT1,M,BE31,79.5,2020
A,YR,Y_LT1,M,BE31,80.9,2021
A,YR,Y_LT1,M,BE31,80.7,2022
A,YR,Y_LT1,M,BE31,81.1,2023
A,YR,Y_LT1,M,BE32,74.7,2012
A,YR,Y_LT1,M,BE32,75,2013
A,YR,Y_LT1,M,BE32,75.9,2014
A,YR,Y_LT1,M,BE32,75.8,2015
A,YR,Y_LT1,M,BE32,75.7,2016
A,YR,Y_LT1,M,BE32,76.4,2017
A,YR,Y_LT1,M,BE32,76.1,2018
A,YR,Y_LT1,M,BE32,76.6,2019
A,YR,Y_LT1,M,BE32,75.2,2020
A,YR,Y_LT1,M,BE32,76.1,2021
A,YR,Y_LT1,M,BE32,76.4,2022
A,YR,Y_LT1,M,BE32,77.1,2023
A,YR,Y_LT1,M,BE33,76.4,2012
A,YR,Y_LT1,M,BE33,76.9,2013
A,YR,Y_LT1,M,BE33,77.3,2014
A,YR,Y_LT1,M,BE33,77,2015
A,YR,Y_LT1,M,BE33,77.5,2016
A,YR,Y_LT1,M,BE33,77.5,2017
A,YR,Y_LT1,M,BE33,77.7,2018
A,YR,Y_LT1,M,BE33,78.5,2019
A,YR,Y_LT1,M,BE33,76.2,2020
A,YR,Y_LT1,M,BE33,77.5,2021
A,YR,Y_LT1,M,BE33,77.9,2022
A,YR,Y_LT1,M,BE33,78.8,2023
A,YR,Y_LT1,M,BE34,76.7,2012
A,YR,Y_LT1,M,BE34,76.2,2013
A,YR,Y_LT1,M,BE34,77.2,2014
A,YR,Y_LT1,M,BE34,77.9,2015
A,YR,Y_LT1,M,BE34,76.8,2016
A,YR,Y_LT1,M,BE34,77.4,2017
A,YR,Y_LT1,M,BE34,78.2,2018
A,YR,Y_LT1,M,BE34,77.5,2019
A,YR,Y_LT1,M,BE34,77.7,2020
A,YR,Y_LT1,M,BE34,77.5,2021
A,YR,Y_LT1,M,BE34,77.8,2022
A,YR,Y_LT1,M,BE34,78.3,2023
A,YR,Y_LT1,M,BE35,75.4,2012
A,YR,Y_LT1,M,BE35,75.8,2013
A,YR,Y_LT1,M,BE35,76.7,2014
A,YR,Y_LT1,M,BE35,76.5,2015
A,YR,Y_LT1,M,BE35,76.9,2016
A,YR,Y_LT1,M,BE35,77,2017
A,YR,Y_LT1,M,BE35,76.9,2018
A,YR,Y_LT1,M,BE35,77.8,2019
A,YR,Y_LT1,M,BE35,76.7,2020
A,YR,Y_LT1,M,BE35,77.3,2021
A,YR,Y_LT1,M,BE35,77.9,2022
A,YR,Y_LT1,M,BE35,78.9,2023
A,YR,Y_LT1,M,BG31,69.5,2012
A,YR,Y_LT1,M,BG31,70.1,2013
A,YR,Y_LT1,M,BG31,69.6,2014
A,YR,Y_LT1,M,BG31,70.2,2015
A,YR,Y_LT1,M,BG31,69.7,2016
A,YR,Y_LT1,M,BG31,70.2,2017
A,YR,Y_LT1,M,BG31,70.2,2018
A,YR,Y_LT1,M,BG31,70.4,2019
A,YR,Y_LT1,M,BG31,68.2,2020
A,YR,Y_LT1,M,BG31,65.8,2021
A,YR,Y_LT1,M,BG31,68.7,2022
A,YR,Y_LT1,M,BG31,70,2023
A,YR,Y_LT1,M,BG32,70.6,2012
A,YR,Y_LT1,M,BG32,70.8,2013
A,YR,Y_LT1,M,BG32,70.7,2014
A,YR,Y_LT1,M,BG32,70.7,2015
A,YR,Y_LT1,M,BG32,70.8,2016
A,YR,Y_LT1,M,BG32,70.7,2017
A,YR,Y_LT1,M,BG32,70.9,2018
A,YR,Y_LT1,M,BG32,71.2,2019
A,YR,Y_LT1,M,BG32,68.5,2020
A,YR,Y_LT1,M,BG32,66.6,2021
A,YR,Y_LT1,M,BG32,69.6,2022
A,YR,Y_LT1,M,BG32,71.2,2023
A,YR,Y_LT1,M,BG33,70.8,2012
A,YR,Y_LT1,M,BG33,70.9,2013
A,YR,Y_LT1,M,BG33,70.9,2014
A,YR,Y_LT1,M,BG33,71.1,2015
A,YR,Y_LT1,M,BG33,71.3,2016
A,YR,Y_LT1,M,BG33,71.4,2017
A,YR,Y_LT1,M,BG33,71.3,2018
A,YR,Y_LT1,M,BG33,71.5,2019
A,YR,Y_LT1,M,BG33,69.6,2020
A,YR,Y_LT1,M,BG33,67.2,2021
A,YR,Y_LT1,M,BG33,70.6,2022
A,YR,Y_LT1,M,BG33,72.1,2023
A,YR,Y_LT1,M,BG34,70.4,2012
A,YR,Y_LT1,M,BG34,70.9,2013
A,YR,Y_LT1,M,BG34,70.6,2014
A,YR,Y_LT1,M,BG34,71.1,2015
A,YR,Y_LT1,M,BG34,70.8,2016
A,YR,Y_LT1,M,BG34,70.8,2017
A,YR,Y_LT1,M,BG34,70.9,2018
A,YR,Y_LT1,M,BG34,70.9,2019
A,YR,Y_LT1,M,BG34,69.2,2020
A,YR,Y_LT1,M,BG34,67.4,2021
A,YR,Y_LT1,M,BG34,70,2022
A,YR,Y_LT1,M,BG34,71.3,2023
A,YR,Y_LT1,M,BG41,71.7,2012
A,YR,Y_LT1,M,BG41,72.2,2013
A,YR,Y_LT1,M,BG41,71.9,2014
A,YR,Y_LT1,M,BG41,72.1,2015
A,YR,Y_LT1,M,BG41,72.3,2016
A,YR,Y_LT1,M,BG41,72.2,2017
A,YR,Y_LT1,M,BG41,72.5,2018
A,YR,Y_LT1,M,BG41,72.5,2019
A,YR,Y_LT1,M,BG41,70.6,2020
A,YR,Y_LT1,M,BG41,68.6,2021
A,YR,Y_LT1,M,BG41,71.8,2022
A,YR,Y_LT1,M,BG41,73.1,2023
A,YR,Y_LT1,M,BG42,71.4,2012
A,YR,Y_LT1,M,BG42,71.7,2013
A,YR,Y_LT1,M,BG42,71.6,2014
A,YR,Y_LT1,M,BG42,71.2,2015
A,YR,Y_LT1,M,BG42,71.6,2016
A,YR,Y_LT1,M,BG42,71.7,2017
A,YR,Y_LT1,M,BG42,71.9,2018
A,YR,Y_LT1,M,BG42,72,2019
A,YR,Y_LT1,M,BG42,69.8,2020
A,YR,Y_LT1,M,BG42,68.4,2021
A,YR,Y_LT1,M,BG42,71,2022
A,YR,Y_LT1,M,BG42,72.4,2023
A,YR,Y_LT1,M,CH01,80.7,2012
A,YR,Y_LT1,M,CH01,80.7,2013
A,YR,Y_LT1,M,CH01,81.5,2014
A,YR,Y_LT1,M,CH01,81.1,2015
A,YR,Y_LT1,M,CH01,81.7,2016
A,YR,Y_LT1,M,CH01,81.7,2017
A,YR,Y_LT1,M,CH01,81.8,2018
A,YR,Y_LT1,M,CH01,82.4,2019
A,YR,Y_LT1,M,CH01,80.4,2020
A,YR,Y_LT1,M,CH01,82.5,2021
A,YR,Y_LT1,M,CH01,82,2022
A,YR,Y_LT1,M,CH01,82.8,2023
A,YR,Y_LT1,M,CH02,80.1,2012
A,YR,Y_LT1,M,CH02,80.1,2013
A,YR,Y_LT1,M,CH02,80.7,2014
A,YR,Y_LT1,M,CH02,80.2,2015
A,YR,Y_LT1,M,CH02,81.1,2016
A,YR,Y_LT1,M,CH02,81,2017
A,YR,Y_LT1,M,CH02,81.3,2018
A,YR,Y_LT1,M,CH02,81.8,2019
A,YR,Y_LT1,M,CH02,80.8,2020
A,YR,Y_LT1,M,CH02,81.5,2021
A,YR,Y_LT1,M,CH02,81.2,2022
A,YR,Y_LT1,M,CH02,81.8,2023
A,YR,Y_LT1,M,CH03,80.7,2012
A,YR,Y_LT1,M,CH03,80.8,2013
A,YR,Y_LT1,M,CH03,81.2,2014
A,YR,Y_LT1,M,CH03,80.8,2015
A,YR,Y_LT1,M,CH03,81.8,2016
A,YR,Y_LT1,M,CH03,82.1,2017
A,YR,Y_LT1,M,CH03,82.1,2018
A,YR,Y_LT1,M,CH03,82.3,2019
A,YR,Y_LT1,M,CH03,81.5,2020
A,YR,Y_LT1,M,CH03,81.9,2021
A,YR,Y_LT1,M,CH03,82,2022
A,YR,Y_LT1,M,CH03,82.6,2023
A,YR,Y_LT1,M,CH04,81,2012
A,YR,Y_LT1,M,CH04,81.3,2013
A,YR,Y_LT1,M,CH04,81.5,2014
A,YR,Y_LT1,M,CH04,81.1,2015
A,YR,Y_LT1,M,CH04,81.9,2016
A,YR,Y_LT1,M,CH04,81.7,2017
A,YR,Y_LT1,M,CH04,82.3,2018
A,YR,Y_LT1,M,CH04,82.3,2019
A,YR,Y_LT1,M,CH04,81.8,2020
A,YR,Y_LT1,M,CH04,81.9,2021
A,YR,Y_LT1,M,CH04,82.2,2022
A,YR,Y_LT1,M,CH04,82.7,2023
A,YR,Y_LT1,M,CH05,80.1,2012
A,YR,Y_LT1,M,CH05,80.5,2013
A,YR,Y_LT1,M,CH05,80.5,2014
A,YR,Y_LT1,M,CH05,80.9,2015
A,YR,Y_LT1,M,CH05,81.9,2016
A,YR,Y_LT1,M,CH05,81.2,2017
A,YR,Y_LT1,M,CH05,81.7,2018
A,YR,Y_LT1,M,CH05,81.6,2019
A,YR,Y_LT1,M,CH05,80.6,2020
A,YR,Y_LT1,M,CH05,80.8,2021
A,YR,Y_LT1,M,CH05,81.1,2022
A,YR,Y_LT1,M,CH05,81.9,2023
A,YR,Y_LT1,M,CH06,81.1,2012
A,YR,Y_LT1,M,CH06,81.1,2013
A,YR,Y_LT1,M,CH06,81.3,2014
A,YR,Y_LT1,M,CH06,81,2015
A,YR,Y_LT1,M,CH06,82.4,2016
A,YR,Y_LT1,M,CH06,82,2017
A,YR,Y_LT1,M,CH06,82.2,2018
A,YR,Y_LT1,M,CH06,82.7,2019
A,YR,Y_LT1,M,CH06,81.8,2020
A,YR,Y_LT1,M,CH06,82.1,2021
A,YR,Y_LT1,M,CH06,82,2022
A,YR,Y_LT1,M,CH06,82.6,2023
A,YR,Y_LT1,M,CH07,81.5,2012
A,YR,Y_LT1,M,CH07,81,2013
A,YR,Y_LT1,M,CH07,81.9,2014
A,YR,Y_LT1,M,CH07,81.4,2015
A,YR,Y_LT1,M,CH07,82.7,2016
A,YR,Y_LT1,M,CH07,82,2017
A,YR,Y_LT1,M,CH07,83,2018
A,YR,Y_LT1,M,CH07,83,2019
A,YR,Y_LT1,M,CH07,80.4,2020
A,YR,Y_LT1,M,CH07,83.4,2021
A,YR,Y_LT1,M,CH07,82.3,2022
A,YR,Y_LT1,M,CH07,83.6,2023
A,YR,Y_LT1,M,CY00,78.9,2012
A,YR,Y_LT1,M,CY00,80.1,2013
A,YR,Y_LT1,M,CY00,80.3,2014
A,YR,Y_LT1,M,CY00,79.9,2015
A,YR,Y_LT1,M,CY00,80.5,2016
A,YR,Y_LT1,M,CY00,80.2,2017
A,YR,Y_LT1,M,CY00,80.9,2018
A,YR,Y_LT1,M,CY00,80.3,2019
A,YR,Y_LT1,M,CY00,80.4,2020
A,YR,Y_LT1,M,CY00,79.2,2021
A,YR,Y_LT1,M,CY00,79.7,2022
A,YR,Y_LT1,M,CY00,80.9,2023
A,YR,Y_LT1,M,CZ01,77.1,2012
A,YR,Y_LT1,M,CZ01,77.5,2013
A,YR,Y_LT1,M,CZ01,77.7,2014
A,YR,Y_LT1,M,CZ01,77.6,2015
A,YR,Y_LT1,M,CZ01,78,2016
A,YR,Y_LT1,M,CZ01,78.4,2017
A,YR,Y_LT1,M,CZ01,78.3,2018
A,YR,Y_LT1,M,CZ01,78.6,2019
A,YR,Y_LT1,M,CZ01,77.8,2020
A,YR,Y_LT1,M,CZ01,76.3,2021
A,YR,Y_LT1,M,CZ01,77.9,2022
A,YR,Y_LT1,M,CZ01,78.5,2023
A,YR,Y_LT1,M,CZ02,75.1,2012
A,YR,Y_LT1,M,CZ02,75.2,2013
A,YR,Y_LT1,M,CZ02,76.1,2014
A,YR,Y_LT1,M,CZ02,76,2015
A,YR,Y_LT1,M,CZ02,76.5,2016
A,YR,Y_LT1,M,CZ02,76.3,2017
A,YR,Y_LT1,M,CZ02,76.1,2018
A,YR,Y_LT1,M,CZ02,76.6,2019
A,YR,Y_LT1,M,CZ02,75.9,2020
A,YR,Y_LT1,M,CZ02,74.4,2021
A,YR,Y_LT1,M,CZ02,76.4,2022
A,YR,Y_LT1,M,CZ02,76.9,2023
A,YR,Y_LT1,M,CZ03,75.3,2012
A,YR,Y_LT1,M,CZ03,75.7,2013
A,YR,Y_LT1,M,CZ03,76.1,2014
A,YR,Y_LT1,M,CZ03,75.8,2015
A,YR,Y_LT1,M,CZ03,76.4,2016
A,YR,Y_LT1,M,CZ03,76.3,2017
A,YR,Y_LT1,M,CZ03,76.6,2018
A,YR,Y_LT1,M,CZ03,76.6,2019
A,YR,Y_LT1,M,CZ03,75.6,2020
A,YR,Y_LT1,M,CZ03,74.3,2021
A,YR,Y_LT1,M,CZ03,76.5,2022
A,YR,Y_LT1,M,CZ03,77.4,2023
A,YR,Y_LT1,M,CZ04,73.5,2012
A,YR,Y_LT1,M,CZ04,73.3,2013
A,YR,Y_LT1,M,CZ04,74.1,2014
A,YR,Y_LT1,M,CZ04,73.9,2015
A,YR,Y_LT1,M,CZ04,74.2,2016
A,YR,Y_LT1,M,CZ04,74.3,2017
A,YR,Y_LT1,M,CZ04,74.4,2018
A,YR,Y_LT1,M,CZ04,74.8,2019
A,YR,Y_LT1,M,CZ04,73.5,2020
A,YR,Y_LT1,M,CZ04,71.9,2021
A,YR,Y_LT1,M,CZ04,74.4,2022
A,YR,Y_LT1,M,CZ04,75,2023
A,YR,Y_LT1,M,CZ05,75.3,2012
A,YR,Y_LT1,M,CZ05,75.6,2013
A,YR,Y_LT1,M,CZ05,76.2,2014
A,YR,Y_LT1,M,CZ05,76.1,2015
A,YR,Y_LT1,M,CZ05,76.7,2016
A,YR,Y_LT1,M,CZ05,76.5,2017
A,YR,Y_LT1,M,CZ05,76.5,2018
A,YR,Y_LT1,M,CZ05,77,2019
A,YR,Y_LT1,M,CZ05,75.8,2020
A,YR,Y_LT1,M,CZ05,74.4,2021
A,YR,Y_LT1,M,CZ05,76.5,2022
A,YR,Y_LT1,M,CZ05,77.4,2023
A,YR,Y_LT1,M,CZ06,75.5,2012
A,YR,Y_LT1,M,CZ06,75.9,2013
A,YR,Y_LT1,M,CZ06,76.4,2014
A,YR,Y_LT1,M,CZ06,76.5,2015
A,YR,Y_LT1,M,CZ06,76.9,2016
A,YR,Y_LT1,M,CZ06,76.5,2017
A,YR,Y_LT1,M,CZ06,76.6,2018
A,YR,Y_LT1,M,CZ06,76.8,2019
A,YR,Y_LT1,M,CZ06,75.7,2020
A,YR,Y_LT1,M,CZ06,75,2021
A,YR,Y_LT1,M,CZ06,76.6,2022
A,YR,Y_LT1,M,CZ06,77.7,2023
A,YR,Y_LT1,M,CZ07,74.6,2012
A,YR,Y_LT1,M,CZ07,74.6,2013
A,YR,Y_LT1,M,CZ07,75.4,2014
A,YR,Y_LT1,M,CZ07,75.3,2015
A,YR,Y_LT1,M,CZ07,75.4,2016
A,YR,Y_LT1,M,CZ07,75.7,2017
A,YR,Y_LT1,M,CZ07,75.7,2018
A,YR,Y_LT1,M,CZ07,76,2019
A,YR,Y_LT1,M,CZ07,74.4,2020
A,YR,Y_LT1,M,CZ07,73.8,2021
A,YR,Y_LT1,M,CZ07,75.9,2022
A,YR,Y_LT1,M,CZ07,76.8,2023
A,YR,Y_LT1,M,CZ08,73.7,2012
A,YR,Y_LT1,M,CZ08,73.8,2013
A,YR,Y_LT1,M,CZ08,74.2,2014
A,YR,Y_LT1,M,CZ08,74.1,2015
A,YR,Y_LT1,M,CZ08,74.5,2016
A,YR,Y_LT1,M,CZ08,74.5,2017
A,YR,Y_LT1,M,CZ08,74.7,2018
A,YR,Y_LT1,M,CZ08,74.5,2019
A,YR,Y_LT1,M,CZ08,73.3,2020
A,YR,Y_LT1,M,CZ08,72.2,2021
A,YR,Y_LT1,M,CZ08,74.3,2022
A,YR,Y_LT1,M,CZ08,75.3,2023
A,YR,Y_LT1,M,DE11,79.6,2012
A,YR,Y_LT1,M,DE11,79.7,2013
A,YR,Y_LT1,M,DE11,80.2,2014
A,YR,Y_LT1,M,DE11,79.7,2015
A,YR,Y_LT1,M,DE11,79.8,2016
A,YR,Y_LT1,M,DE11,80.1,2017
A,YR,Y_LT1,M,DE11,80.2,2018
A,YR,Y_LT1,M,DE11,80.4,2019
A,YR,Y_LT1,M,DE11,80.1,2020
A,YR,Y_LT1,M,DE11,80.1,2021
A,YR,Y_LT1,M,DE11,79.9,2022
A,YR,Y_LT1,M,DE11,80.4,2023
A,YR,Y_LT1,M,DE12,79.1,2012
A,YR,Y_LT1,M,DE12,79.3,2013
A,YR,Y_LT1,M,DE12,79.6,2014
A,YR,Y_LT1,M,DE12,79.4,2015
A,YR,Y_LT1,M,DE12,79.2,2016
A,YR,Y_LT1,M,DE12,79.4,2017
A,YR,Y_LT1,M,DE12,79.5,2018
A,YR,Y_LT1,M,DE12,79.6,2019
A,YR,Y_LT1,M,DE12,79.6,2020
A,YR,Y_LT1,M,DE12,79.2,2021
A,YR,Y_LT1,M,DE12,79.5,2022
A,YR,Y_LT1,M,DE12,79.8,2023
A,YR,Y_LT1,M,DE13,79.5,2012
A,YR,Y_LT1,M,DE13,79.5,2013
A,YR,Y_LT1,M,DE13,80,2014
A,YR,Y_LT1,M,DE13,79.8,2015
A,YR,Y_LT1,M,DE13,79.6,2016
A,YR,Y_LT1,M,DE13,80,2017
A,YR,Y_LT1,M,DE13,80.2,2018
A,YR,Y_LT1,M,DE13,80.2,2019
A,YR,Y_LT1,M,DE13,80.2,2020
A,YR,Y_LT1,M,DE13,79.9,2021
A,YR,Y_LT1,M,DE13,79.8,2022
A,YR,Y_LT1,M,DE13,80.3,2023
A,YR,Y_LT1,M,DE14,79.3,2012
A,YR,Y_LT1,M,DE14,79.9,2013
A,YR,Y_LT1,M,DE14,79.9,2014
A,YR,Y_LT1,M,DE14,79.9,2015
A,YR,Y_LT1,M,DE14,80,2016
A,YR,Y_LT1,M,DE14,80,2017
A,YR,Y_LT1,M,DE14,80.4,2018
A,YR,Y_LT1,M,DE14,80.3,2019
A,YR,Y_LT1,M,DE14,80.4,2020
A,YR,Y_LT1,M,DE14,80.2,2021
A,YR,Y_LT1,M,DE14,80,2022
A,YR,Y_LT1,M,DE14,80.7,2023
A,YR,Y_LT1,M,DE21,79.7,2012
A,YR,Y_LT1,M,DE21,80.1,2013
A,YR,Y_LT1,M,DE21,80.4,2014
A,YR,Y_LT1,M,DE21,80.1,2015
A,YR,Y_LT1,M,DE21,80.4,2016
A,YR,Y_LT1,M,DE21,80.6,2017
