nuts2_id,year,pop
UKE3,2006,2592948
UKE3,2007,2606060
UKE3,2008,2621812
UKE3,2009,2639416
UKE3,2010,2656810
UKE3,2011,2676746
UKE3,2012,2696192
UKE3,2013,2710930
UKE3,2014,2724680
UKE3,2015,2741634
UKE3,2016,2760916
UKE3,2017,2778852
UKE3,2018,2794532
UKE3,2019,2809942
UKE4,1995,4145528
UKE4,1996,4146933
UKE4,1997,4146961
UKE4,1998,4145796
UKE4,1999,4145328
UKE4,2000,4145933
UKE4,2001,4156756
UKE4,2002,4176368
UKE4,2003,4195964
UKE4,2004,4221058
UKE4,2005,4260468
UKE4,2006,4296522
UKE4,2007,4323084
UKE4,2008,4353920
UKE4,2009,4382736
UKE4,2010,4410278
UKE4,2011,4440030
UKE4,2012,4467726
UKE4,2013,4490998
UKE4,2014,4512434
UKE4,2015,4539488
UKE4,2016,4572714
UKE4,2017,4602000
UKE4,2018,4626780
UKE4,2019,4649120
UKF1,1995,3932832
UKF1,1996,3937752
UKF1,1997,3941788
UKF1,1998,3946523
UKF1,1999,3952669
UKF1,2000,3956813
UKF1,2001,3962209
UKF1,2002,3978030
UKF1,2003,4001668
UKF1,2004,4027480
UKF1,2005,4055286
UKF1,2006,4079794
UKF1,2007,4101000
UKF1,2008,4125854
UKF1,2009,4153066
UKF1,2010,4181560
UKF1,2011,4208622
UKF1,2012,4233324
UKF1,2013,4258014
UKF1,2014,4283806
UKF1,2015,4310862
UKF1,2016,4341222
UKF1,2017,4375286
UKF1,2018,4399702
UKF1,2019,4420762
UKF2,1995,3012567
UKF2,1996,3032279
UKF2,1997,3048216
UKF2,1998,3059292
UKF2,1999,3073716
UKF2,2000,3090833
UKF2,2001,3107685
UKF2,2002,3130036
UKF2,2003,3156264
UKF2,2004,3183296
UKF2,2005,3215482
UKF2,2006,3253140
UKF2,2007,3291240
UKF2,2008,3325388
UKF2,2009,3353222
UKF2,2010,3379714
UKF2,2011,3409254
UKF2,2012,3438034
UKF2,2013,3464590
UKF2,2014,3495588
UKF2,2015,3534614
UKF2,2016,3579226
UKF2,2017,3625704
UKF2,2018,3657524
UKF2,2019,3687528
UKF3,1995,1217984
UKF3,1996,1229701
UKF3,1997,1238386
UKF3,1998,1247150
UKF3,1999,1258703
UKF3,2000,1272872
UKF3,2001,1287803
UKF3,2002,1303286
UKF3,2003,1318808
UKF3,2004,1335684
UKF3,2005,1349820
UKF3,2006,1362820
UKF3,2007,1379204
UKF3,2008,1394562
UKF3,2009,1406462
UKF3,2010,1417466
UKF3,2011,1426644
UKF3,2012,1433946
UKF3,2013,1443694
UKF3,2014,1456410
UKF3,2015,1469286
UKF3,2016,1482174
UKF3,2017,1495992
UKF3,2018,1505342
UKF3,2019,1513840
UKG1,1995,2367986
UKG1,1996,2376620
UKG1,1997,2388067
UKG1,1998,2403384
UKG1,1999,2414372
UKG1,2000,2423356
UKG1,2001,2437725
UKG1,2002,2453710
UKG1,2003,2468422
UKG1,2004,2481314
UKG1,2005,2494920
UKG1,2006,2513436
UKG1,2007,2534240
UKG1,2008,2554324
UKG1,2009,2568776
UKG1,2010,2577904
UKG1,2011,2587802
UKG1,2012,2599528
UKG1,2013,2611364
UKG1,2014,2624714
UKG1,2015,2639008
UKG1,2016,2654772
UKG1,2017,2676110
UKG1,2018,2688786
UKG1,2019,2705078
UKG2,1995,2928829
UKG2,1996,2933767
UKG2,1997,2939805
UKG2,1998,2952157
UKG2,1999,2960114
UKG2,2000,2964624
UKG2,2001,2973212
UKG2,2002,2983832
UKG2,2003,2996428
UKG2,2004,3011106
UKG2,2005,3026312
UKG2,2006,3044850
UKG2,2007,3065390
UKG2,2008,3086014
UKG2,2009,3102276
UKG2,2010,3116874
UKG2,2011,3134946
UKG2,2012,3150272
UKG2,2013,3162908
UKG2,2014,3176176
UKG2,2015,3189200
UKG2,2016,3206006
UKG2,2017,3227576
UKG2,2018,3239754
UKG2,2019,3253912
UKG3,1995,5209392
UKG3,1996,5209571
UKG3,1997,5197452
UKG3,1998,5178088
UKG3,1999,5168824
UKG3,2000,5153604
UKG3,2001,5139415
UKG3,2002,5144340
UKG3,2003,5161756
UKG3,2004,5179384
UKG3,2005,5205788
UKG3,2006,5237834
UKG3,2007,5267648
UKG3,2008,5307748
UKG3,2009,5353070
UKG3,2010,5398984
UKG3,2011,5451620
UKG3,2012,5501610
UKG3,2013,5543682
UKG3,2014,5587762
UKG3,2015,5640432
UKG3,2016,5705106
UKG3,2017,5767810
UKG3,2018,5817642
UKG3,2019,5856754
UKH1,1995,4182540
UKH1,1996,4212185
UKH1,1997,4243431
UKH1,1998,4275588
UKH1,1999,4303617
UKH1,2000,4331896
UKH1,2001,4354672
UKH1,2002,4376504
UKH1,2003,4416926
UKH1,2004,4463940
UKH1,2005,4514492
UKH1,2006,4562526
UKH1,2007,4601770
UKH1,2008,4643690
UKH1,2009,4682546
UKH1,2010,4723424
UKH1,2011,4770012
UKH1,2012,4806468
UKH1,2013,4833570
UKH1,2014,4868912
UKH1,2015,4913128
UKH1,2016,4951764
UKH1,2017,4986652
UKH1,2018,5018156
UKH1,2019,5043352
UKH2,1995,3077692
UKH2,1996,3090004
UKH2,1997,3106229
UKH2,1998,3127964
UKH2,1999,3152988
UKH2,2000,3176855
UKH2,2001,3196989
UKH2,2002,3215410
UKH2,2003,3231444
UKH2,2004,3242242
UKH2,2005,3257378
UKH2,2006,3281878
UKH2,2007,3309796
UKH2,2008,3343334
UKH2,2009,3377884
UKH2,2010,3413394
UKH2,2011,3453150
UKH2,2012,3490650
UKH2,2013,3527092
UKH2,2014,3569552
UKH2,2015,3613878
UKH2,2016,3655532
UKH2,2017,3683346
UKH2,2018,3719574
UKH2,2019,3743694
UKH3,1995,3123384
UKH3,1996,3136272
UKH3,1997,3150015
UKH3,1998,3165391
UKH3,1999,3184143
UKH3,2000,3204943
UKH3,2001,3223773
UKH3,2002,3241388
UKH3,2003,3258610
UKH3,2004,3276762
UKH3,2005,3299626
UKH3,2006,3324744
UKH3,2007,3348428
UKH3,2008,3375126
UKH3,2009,3399570
UKH3,2010,3422240
UKH3,2011,3446842
UKH3,2012,3471156
UKH3,2013,3497092
UKH3,2014,3530542
UKH3,2015,3565964
UKH3,2016,3597500
UKH3,2017,3627218
UKH3,2018,3657896
UKH3,2019,3683774
UKI3,2002,2046778
UKI3,2003,2066168
UKI3,2004,2081570
UKI3,2005,2111826
UKI3,2006,2134938
UKI3,2007,2139244
UKI3,2008,2141014
UKI3,2009,2149190
UKI3,2010,2162028
UKI3,2011,2178784
UKI3,2012,2199152
UKI3,2013,2217134
UKI3,2014,2241622
UKI3,2015,2276886
UKI3,2016,2307284
UKI3,2017,2326272
UKI3,2018,2347204
UKI3,2019,2381026
UKI4,2002,3703940
UKI4,2003,3723710
UKI4,2004,3733330
UKI4,2005,3761564
UKI4,2006,3812192
UKI4,2007,3881604
UKI4,2008,3969092
UKI4,2009,4064506
UKI4,2010,4152226
UKI4,2011,4242160
UKI4,2012,4330356
UKI4,2013,4410586
UKI4,2014,4497048
UKI4,2015,4589920
UKI4,2016,4675036
UKI4,2017,4734130
UKI4,2018,4805868
UKI4,2019,4861780
UKI5,2002,3148802
UKI5,2003,3170174
UKI5,2004,3184862
UKI5,2005,3204956
UKI5,2006,3235862
UKI5,2007,3273772
UKI5,2008,3323028
UKI5,2009,3379972
UKI5,2010,3440032
UKI5,2011,3504252
UKI5,2012,3557384
UKI5,2013,3601496
UKI5,2014,3652066
UKI5,2015,3706346
UKI5,2016,3760180
UKI5,2017,3799112
UKI5,2018,3848212
UKI5,2019,3881276
UKI6,2002,2306664
UKI6,2003,2307130
UKI6,2004,2309100
UKI6,2005,2319292
UKI6,2006,2334264
UKI6,2007,2350208
UKI6,2008,2371728
UKI6,2009,2395466
UKI6,2010,2417076
UKI6,2011,2441274
UKI6,2012,2469378
UKI6,2013,2498740
UKI6,2014,2526442
UKI6,2015,2552466
UKI6,2016,2576022
UKI6,2017,2591332
UKI6,2018,2617732
UKI6,2019,2633544
UKI7,2002,3493998
UKI7,2003,3505354
UKI7,2004,3519810
UKI7,2005,3555210
UKI7,2006,3600660
UKI7,2007,3647572
UKI7,2008,3701854
UKI7,2009,3766714
UKI7,2010,3833880
UKI7,2011,3900580
UKI7,2012,3956866
UKI7,2013,3998234
UKI7,2014,4039560
UKI7,2015,4080602
UKI7,2016,4117968
UKI7,2017,4143684
UKI7,2018,4180630
UKI7,2019,4206886
UKJ1,1995,4024784
UKJ1,1996,4065062
UKJ1,1997,4097496
UKJ1,1998,4124928
UKJ1,1999,4150844
UKJ1,2000,4177904
UKJ1,2001,4197167
UKJ1,2002,4207104
UKJ1,2003,4220216
UKJ1,2004,4241534
UKJ1,2005,4274384
UKJ1,2006,4316018
UKJ1,2007,4357572
UKJ1,2008,4401718
UKJ1,2009,4442514
UKJ1,2010,4485300
UKJ1,2011,4529790
UKJ1,2012,4569694
UKJ1,2013,4608636
UKJ1,2014,4650602
UKJ1,2015,4694410
UKJ1,2016,4737096
UKJ1,2017,4771028
UKJ1,2018,4805014
UKJ1,2019,4834856
UKJ2,1995,4933621
UKJ2,1996,4955327
UKJ2,1997,4983897
UKJ2,1998,5015046
UKJ2,1999,5055063
UKJ2,2000,5091988
UKJ2,2001,5107959
UKJ2,2002,5121822
UKJ2,2003,5138314
UKJ2,2004,5160904
UKJ2,2005,5190144
UKJ2,2006,5231496
UKJ2,2007,5281472
UKJ2,2008,5330592
UKJ2,2009,5372298
UKJ2,2010,5418002
UKJ2,2011,5466782
UKJ2,2012,5511296
UKJ2,2013,5556628
UKJ2,2014,5605600
UKJ2,2015,5655640
UKJ2,2016,5704538
UKJ2,2017,5742774
UKJ2,2018,5785534
UKJ2,2019,5819676
UKJ3,1995,3448327
UKJ3,1996,3468890
UKJ3,1997,3487747
UKJ3,1998,3504483
UKJ3,1999,3522887
UKJ3,2000,3539573
UKJ3,2001,3554871
UKJ3,2002,3569870
UKJ3,2003,3585516
UKJ3,2004,3605988
UKJ3,2005,3631638
UKJ3,2006,3656112
UKJ3,2007,3676750
UKJ3,2008,3700636
UKJ3,2009,3725806
UKJ3,2010,3755624
UKJ3,2011,3788324
UKJ3,2012,3817014
UKJ3,2013,3840446
UKJ3,2014,3864266
UKJ3,2015,3892398
UKJ3,2016,3922460
UKJ3,2017,3947904
UKJ3,2018,3970148
UKJ3,2019,3986100
UKJ4,1995,3067840
UKJ4,1996,3074104
UKJ4,1997,3084369
UKJ4,1998,3097483
UKJ4,1999,3115168
UKJ4,2000,3136256
UKJ4,2001,3154051
UKJ4,2002,3170326
UKJ4,2003,3189608
UKJ4,2004,3213252
UKJ4,2005,3240320
UKJ4,2006,3270588
UKJ4,2007,3306890
UKJ4,2008,3345338
UKJ4,2009,3377222
UKJ4,2010,3410292
UKJ4,2011,3446164
UKJ4,2012,3479604
UKJ4,2013,3512140
UKJ4,2014,3546280
UKJ4,2015,3580694
UKJ4,2016,3615668
UKJ4,2017,3649588
UKJ4,2018,3681126
UKJ4,2019,3709434
UKK1,1995,4193817
UKK1,1996,4209804
UKK1,1997,4233649
UKK1,1998,4260636
UKK1,1999,4287329
UKK1,2000,4315936
UKK1,2001,4336584
UKK1,2002,4356704
UKK1,2003,4382638
UKK1,2004,4413616
UKK1,2005,4454904
UKK1,2006,4497906
UKK1,2007,4539912
UKK1,2008,4582248
UKK1,2009,4615712
UKK1,2010,4648366
UKK1,2011,4685432
UKK1,2012,4724418
UKK1,2013,4764856
UKK1,2014,4809504
UKK1,2015,4859038
UKK1,2016,4907744
UKK1,2017,4949568
UKK1,2018,4992044
UKK1,2019,5033136
UKK2,1995,2295338
UKK2,1996,2307595
UKK2,1997,2320796
UKK2,1998,2335810
UKK2,1999,2346621
UKK2,2000,2360371
UKK2,2001,2376735
UKK2,2002,2394486
UKK2,2003,2410934
UKK2,2004,2423102
UKK2,2005,2438092
UKK2,2006,2454608
UKK2,2007,2475650
UKK2,2008,2497614
UKK2,2009,2510024
UKK2,2010,2523792
UKK2,2011,2543642
UKK2,2012,2561866
UKK2,2013,2576896
UKK2,2014,2591986
UKK2,2015,2608940
UKK2,2016,2627718
UKK2,2017,2644572
UKK2,2018,2659736
UKK2,2019,2672006
UKK3,1995,957721
UKK3,1996,961200
UKK3,1997,965995
UKK3,1998,973145
UKK3,1999,980620
UKK3,2000,990060
UKK3,2001,999550
UKK3,2002,1008928
UKK3,2003,1017578
UKK3,2004,1024782
UKK3,2005,1031366
UKK3,2006,1037588
UKK3,2007,1044556
UKK3,2008,1051582
UKK3,2009,1055952
UKK3,2010,1060650
UKK3,2011,1068048
UKK3,2012,1076508
UKK3,2013,1084504
UKK3,2014,1092274
UKK3,2015,1100874
UKK3,2016,1110028
UKK3,2017,1121052
UKK3,2018,1129176
UKK3,2019,1137224
UKK4,1995,2092056
UKK4,1996,2096349
UKK4,1997,2099972
UKK4,1998,2107192
UKK4,1999,2115852
UKK4,2000,2131665
UKK4,2001,2147568
UKK4,2002,2159444
UKK4,2003,2171654
UKK4,2004,2183458
UKK4,2005,2200062
UKK4,2006,2215946
UKK4,2007,2230330
UKK4,2008,2244182
UKK4,2009,2250204
UKK4,2010,2255258
UKK4,2011,2265060
UKK4,2012,2277844
UKK4,2013,2290894
UKK4,2014,2307136
UKK4,2015,2325962
UKK4,2016,2343116
UKK4,2017,2361034
UKK4,2018,2375650
UKK4,2019,2390396
UKL1,1995,3721447
UKL1,1996,3715961
UKL1,1997,3711396
UKL1,1998,3708764
UKL1,1999,3705875
UKL1,2000,3705420
UKL1,2001,3707719
UKL1,2002,3716082
UKL1,2003,3732822
UKL1,2004,3753818
UKL1,2005,3770340
UKL1,2006,3784668
UKL1,2007,3805222
UKL1,2008,3825768
UKL1,2009,3839820
UKL1,2010,3849424
UKL1,2011,3860590
UKL1,2012,3872616
UKL1,2013,3881240
UKL1,2014,3889270
UKL1,2015,3897892
UKL1,2016,3908752
UKL1,2017,3921528
UKL1,2018,3927292
UKL1,2019,3936766
UKL2,1995,2054517
UKL2,1996,2063860
UKL2,1997,2074780
UKL2,1998,2085629
UKL2,1999,2094246
UKL2,2000,2102048
UKL2,2001,2109384
UKL2,2002,2116584
UKL2,2003,2127360
UKL2,2004,2140814
UKL2,2005,2155942
UKL2,2006,2169846
UKL2,2007,2186378
UKL2,2008,2205920
UKL2,2009,2224460
UKL2,2010,2238988
UKL2,2011,2252710
UKL2,2012,2265214
UKL2,2013,2275476
UKL2,2014,2285448
UKL2,2015,2293514
UKL2,2016,2303692
UKL2,2017,2316982
UKL2,2018,2325752
UKL2,2019,2336000
UKM5,2000,882226
UKM5,2001,879188
UKM5,2002,878358
UKM5,2003,880052
UKM5,2004,883044
UKM5,2005,888762
UKM5,2006,897076
UKM5,2007,907674
UKM5,2008,917700
UKM5,2009,926922
UKM5,2010,937192
UKM5,2011,947268
UKM5,2012,956588
UKM5,2013,965320
UKM5,2014,974300
UKM5,2015,981750
UKM5,2016,984346
UKM5,2017,982646
UKM5,2018,989248
UKM5,2019,990730
UKM6,2000,869786
UKM6,2001,867512
UKM6,2002,867568
UKM6,2003,872058
UKM6,2004,879932
UKM6,2005,889226
UKM6,2006,897890
UKM6,2007,906056
UKM6,2008,914876
UKM6,2009,921598
UKM6,2010,926776
UKM6,2011,931588
UKM6,2012,933210
UKM6,2013,933474
UKM6,2014,934652
UKM6,2015,935778
UKM6,2016,937806
UKM6,2017,938840
UKM6,2018,941486
UKM6,2019,941980
UKM7,2012,3831034
UKM7,2013,3849228
UKM7,2014,3867984
UKM7,2015,3893128
UKM7,2016,3923856
UKM7,2017,3952784
UKM7,2018,3976614
UKM7,2019,3997398
UKM8,2012,2999774
UKM8,2013,3001974
UKM8,2014,3008606
UKM8,2015,3020876
UKM8,2016,3041256
UKM8,2017,3062432
UKM8,2018,3072830
UKM8,2019,3083996
UKM9,2012,1892984
UKM9,2013,1891332
UKM9,2014,1889684
UKM9,2015,1889014
UKM9,2016,1890466
UKM9,2017,1892744
UKM9,2018,1893674
UKM9,2019,1894372
UKN0,1995,3293282
UKN0,1996,3311308
UKN0,1997,3333420
UKN0,1998,3349466
UKN0,1999,3357198
UKN0,2000,3362358
UKN0,2001,3372696
UKN0,2002,3386236
UKN0,2003,3402394
UKN0,2004,3418856
UKN0,2005,3441700
UKN0,2006,3470792
UKN0,2007,3504732
UKN0,2008,3540726
UKN0,2009,3572374
UKN0,2010,3598038
UKN0,2011,3619078
UKN0,2012,3637990
UKN0,2013,3653522
UKN0,2014,3670580
UKN0,2015,3692458
UKN0,2016,3714096
UKN0,2017,3733276
UKN0,2018,3751914
UKN0,2019,3770378
